CODE_UIC,LIBELLE,,VOYAGEURS,COMMUNE,DEPARTEMEN,IDRESEAU,X_L93,Y_L93,X_WGS84,Y_WGS84,C_GEO,Geo Point,Gare,Typologie_de_la_gare,Segmentation_marketing,satisfaction_global,orientation_client,bien_etre_en_gare,confort_attente
87184408,Meroux,,O,MEROUX-MOVAL,TERRITOIRE-DE-BELFORT,5458,992904.8249000013,6727945.515000001,6.8986152656091,47.586796809773254,47.586796809773254, 6.8986152656091,,,,,,,
87317321,Caffiers,,O,CAFFIERS,PAS-DE-CALAIS,3450,616138.1640999988,7084442.290899999,1.811481665308603,50.85061405089331,50.85061405089331, 1.8114816653086032,,,,,,,
87741421,Aiguebelette-le-Lac,,O,AIGUEBELETTE-LE-LAC,SAVOIE,2809,919506.9268999994,6496881.1479,5.813156640721789,45.53622016446212,45.53622016446212, 5.813156640721789,,,,,,,
87393462,Houdan,,O,HOUDAN,YVELINES,4462,597366.5459999964,6856010.213199999,1.602775646259152,48.79600087528386,48.79600087528386, 1.6027756462591523,,,,,,,
87396408,Sablé-sur-Sarthe,,O,SABLE-SUR-SARTHE,SARTHE,6345,450081.2529999986,6754346.703299999,-0.342065559620856,47.84190816391401,47.84190816391401, -0.34206555962085644,,,,,,,
87474635,Roscoff,,O,ROSCOFF,FINISTERE,6298,186975.71940000355,6869422.874299999,-3.98283581320845,48.72064886373147,48.72064886373147, -3.9828358132084496,,,,,,,
87753251,Rognac,,O,ROGNAC,BOUCHES-DU-RHONE,6277,880517.3913000003,6267837.8433,5.23087189079124,43.486677883901315,43.486677883901315, 5.2308718907912395,,,,,,,
87281246,Gravelines,,O,GRAVELINES,NORD,4355,638334.2289000005,7098431.012200002,2.12382167055364,50.978691442574615,50.978691442574615, 2.12382167055364,,,,,,,
87382879,Montreuil,,O,VERSAILLES,YVELINES,5649,637670.8747000024,6856600.695,2.15132568052432,48.806465799538934,48.806465799538934, 2.15132568052432,,,,,,,
87682450,Champagne-sur-Seine,,O,CHAMPAGNE-SUR-SEINE,SEINE-ET-MARNE,3592,685153.2889000028,6811834.487,2.799388254139055,48.406631413045,48.406631413045, 2.799388254139055,,,,,,,
87784546,Millas,,O,MILLAS,PYRENEES-ORIENTALES,5512,674810.7028999999,6176638.925099999,2.693007056518804,42.688925858230085,42.688925858230085, 2.693007056518804,,,,,,,
87281105,Bergues,,O,BERGUES,NORD,3187,659626.4657000005,7097026.7749999985,2.426483957666874,50.967849637201105,50.967849637201105, 2.4264839576668744,,,,,,,
87473207,Guingamp,,O,GUINGAMP,COTES-D'ARMOR,4389,247097.9592999965,6845991.783599999,-3.143272301851309,48.55551057499482,48.55551057499482, -3.1432723018513093,,,,,,,
87345140,Billy-Montigny,,O,BILLY-MONTIGNY,PAS-DE-CALAIS,3230,693738.4100999981,7035306.505600002,2.912027846162156,50.41528974369777,50.41528974369777, 2.9120278461621556,,,,,,,
87581199,Macau,,O,MACAU,GIRONDE,5304,414873.85119999945,6440404.625599999,-0.619909739661089,45.00404192885203,45.00404192885203, -0.6199097396610891,,,,,,,
87592741,Bussière-Galant,,O,BUSSIERE-GALANT,HAUTE-VIENNE,3443,546368.2540000007,6502959.670400001,1.028716612888773,45.60889995469641,45.60889995469641, 1.028716612888773,,,,,,,
87393611,Longjumeau,,O,LONGJUMEAU,ESSONNE,5210,647982.6497000009,6844946.858600002,2.293143129552544,48.702569507496214,48.702569507496214, 2.293143129552544,,,,,,,
87313593,Villers-St-Sépulcre,,O,VILLERS-SAINT-SEPULCRE,OISE,7275,643454.9865000024,6918914.2454,2.221714416454321,49.36724740468092,49.36724740468092, 2.2217144164543208,,,,,,,
87543322,Gommiers,,N,TERMINIERS,EURE-ET-LOIR,8121,603239.3713999987,6777373.1741,1.700330460336401,48.08956697136819,48.08956697136819, 1.7003304603364013,,,,,,,
87313254,Breteuil-Ville,,N,BRETEUIL,OISE,3381,649599.0478999987,6947873.0381000005,2.302757169628151,49.62801687336059,49.62801687336059, 2.302757169628151,,,,,,,
87615252,Gaillac,,O,GAILLAC,TARN,4252,611273.7322999984,6312565.3935,1.895548383102963,43.90650910654982,43.90650910654982, 1.8955483831029634,,,,,,,
87594671,Lubersac,,O,LUBERSAC,CORREZE,5256,574060.3387999982,6484073.236200001,1.388874046528461,45.44453269507982,45.44453269507982, 1.3888740465284608,,,,,,,
87763755,Laragne,,O,LARAGNE-MONTEGLIN,HAUTES-ALPES,4871,924873.8559999987,6361518.323199999,5.819952452629614,44.316548033661626,44.316548033661626, 5.819952452629614,,,,,,,
87491001,Saintes,,O,SAINTES,CHARENTE-MARITIME,8165,418839.68150000274,6522913.078699999,-0.617587884909049,45.74784035534782,45.74784035534782, -0.6175878849090488,,,,,,,
87586651,Tonneins,,O,TONNEINS,LOT-ET-GARONNE,6996,486111.15339999646,6369605.303399999,0.31424443366033,44.392745967827516,44.392745967827516, 0.31424443366032956,,,,,,,
87594747,Bétaille,,O,BETAILLE,LOT,3209,600195.8505000025,6427824.451900002,1.734685916095342,44.942428775501945,44.942428775501945, 1.7346859160953423,,,,,,,
87192708,Jeandelize,,N,JEANDELIZE,MEURTHE-ET-MOSELLE,4519,903388.816399999,6899571.4135,5.788966385138067,49.16357419821692,49.16357419821692, 5.788966385138067,,,,,,,
87611343,Pamiers,,O,PAMIERS,ARIEGE,5908,587571.5584999993,6225076.673,1.619598176044641,43.116113187989036,43.116113187989036, 1.6195981760446414,,,,,,,
87276188,Sannois,,O,SANNOIS,VAL-D'OISE,6749,646116.1442999989,6874714.959800001,2.264010599110742,48.97012034624775,48.97012034624775, 2.264010599110742,,,,,,,
87271478,Le Blanc-Mesnil,,O,LE BLANC-MESNIL,SEINE-SAINT-DENIS,3244,661707.25,6870367.860599998,2.477352075523793,48.93214794166505,48.93214794166505, 2.4773520755237928,,,,,,,
87116517,La Ferté-sous-Jouarre,,O,LA FERTE-SOUS-JOUARRE,SEINE-ET-MARNE,4664,709221.9829000011,6872340.162099998,3.125913137284532,48.950957378630235,48.950957378630235, 3.125913137284532,,,,,,,
87571554,St-Paterne,,O,SAINT-PATERNE-RACAN,INDRE-ET-LOIRE,6620,510563.35809999704,6725666.435800001,0.478341244635406,47.60415206613253,47.60415206613253, 0.47834124463540606,,,,,,,
87343160,Beuvrages,,O,BEUVRAGES,NORD,3215,736004.6433999985,7032714.403099999,3.505607038499412,50.39101629880019,50.39101629880019, 3.505607038499412,,,,,,,
87381129,Clichy-Levallois,,O,CLICHY,HAUTS-DE-SEINE,3752,648524.3901999965,6866656.701200001,2.297881259351661,48.89785607538981,48.89785607538981, 2.297881259351661,,,,,,,
87751271,La Brillanne-Oraison,,O,LA BRILLANNE,ALPES-DE-HAUTE-PROVENCE,4606,932231.5271999985,6318171.7852,5.892236026425313,43.92426818818077,43.92426818818077, 5.892236026425313,,,,,,,
87144220,Hymont-Mattaincourt,,O,HYMONT,VOSGES,4477,932933.7289000005,6801343.705899999,6.140157550557562,48.27073902797104,48.27073902797104, 6.140157550557562,,,,,,,
87576728,Mennetou-sur-Cher,,O,MENNETOU-SUR-CHER,LOIR-ET-CHER,5447,615076.1093000025,6686007.134199999,1.876751857359999,47.26893883665513,47.26893883665513, 1.8767518573599988,,,,,,,
87746347,Marignier,,O,MARIGNIER,HAUTE-SAVOIE,5368,970833.0451000035,6560358.7751,6.506267431148229,46.08888626603907,46.08888626603907, 6.506267431148229,,,,,,,
87345587,Cattenières,,O,CATTENIERES,NORD,3512,723873.512000002,7003396.233199999,3.333515255751367,50.12835052655963,50.12835052655963, 3.3335152557513674,,,,,,,
87413377,Foucart-Alvimare,,O,FOUCART,SEINE-MARITIME,4206,526257.2602000013,6948099.419199999,0.597040774447286,49.60829267694682,49.60829267694682, 0.5970407744472859,,,,,,,
87673103,Morcenx,,O,MORCENX-LA-NOUVELLE,LANDES,5670,386839.66899999976,6333860.5079,-0.908365475875456,44.03398052873855,44.03398052873855, -0.9083654758754561,,,,,,,
87681353,Grand-Bourg,,O,EVRY-COURCOURONNES,ESSONNE,4342,658484.3373999968,6838769.625700001,2.436442788684933,48.64776920839134,48.64776920839134, 2.436442788684933,,,,,,,
87313346,Montdidier,,O,MONTDIDIER,SOMME,5598,668328.3706,6949205.429499999,2.561747962896197,49.641199606125916,49.641199606125916, 2.5617479628961966,,,,,,,
87543116,St-Cyr-en-Val-La Source,,O,SAINT-CYR-EN-VAL,LOIRET,6417,621252.2078000009,6747137.5504,1.947655298634261,47.81990993370836,47.81990993370836, 1.9476552986342606,,,,,,,
87734673,Darsac,,O,VERNASSAL,HAUTE-LOIRE,3925,757732.7412,6449548.2771000005,3.73453776304568,45.14280899593873,45.14280899593873, 3.7345377630456804,,,,,,,
87681155,Maisons-Alfort-Alfortville,,O,MAISONS-ALFORT,VAL-DE-MARNE,5322,657900.7533000037,6855888.9454,2.426834358754884,48.80170287114752,48.80170287114752, 2.4268343587548835,,,,,,,
87747287,Voiron,,O,VOIRON,ISERE,7320,903159.7449999973,6477131.813000001,5.595495375221777,45.363529700218024,45.363529700218024, 5.595495375221777,,,,,,,
87411819,Clères,,O,CLERES,SEINE-MARITIME,3740,563071.4930000007,6946100.800500002,1.106643442215298,49.59933791321532,49.59933791321532, 1.106643442215298,,,,,,,
87597112,Chabenet,,O,LE PONT-CHRETIEN-CHABENET,INDRE,3544,585993.6608000025,6615407.570900001,1.509793320424024,46.6290487507899,46.6290487507899, 1.5097933204240241,,,,,,,
87783241,St-Chély-d'Apcher,,O,SAINT-CHELY-D'APCHER,LOZERE,6402,721414.1904999986,6411430.277899999,3.270797800665272,44.80169452565202,44.80169452565202, 3.2707978006652723,,,,,,,
87481242,Bourgneuf-en-Retz,,O,VILLENEUVE-EN-RETZ,LOIRE-ATLANTIQUE,3342,324054.0749000013,6672548.640799999,-1.955093984580618,47.04698051501943,47.04698051501943, -1.9550939845806181,,,,,,,
87696484,Decize,,O,DECIZE,NIEVRE,3929,735630.2606000006,6637581.7140999995,3.467498543898969,46.837443130299,46.837443130299, 3.4674985438989685,,,,,,,
87444877,Cherbourg,,O,CHERBOURG-EN-COTENTIN,MANCHE,8824,366197.2094999999,6957986.865699999,-1.620837020380606,49.63310830892097,49.63310830892097, -1.620837020380606,,,,,,,
87396036,La Guierche,,O,LA GUIERCHE,SARTHE,4685,491165.8399000019,6783010.046999998,0.193217777167323,48.11405392276398,48.11405392276398, 0.19321777716732255,,,,,,,
87696179,Pouilly-sur-Loire,,O,POUILLY-SUR-LOIRE,NIEVRE,6141,697358.253700003,6686913.2271,2.965051211539136,47.28252848274005,47.28252848274005, 2.965051211539136,,,,,,,
87386409,Houilles-Carrières-sur-Seine,,O,HOUILLES,YVELINES,4464,640248.3624000028,6869285.898499999,2.184634788783192,48.92078365152306,48.92078365152306, 2.1846347887831916,,,,,,,
87613182,Thédirac-Peyrilles,,N,PEYRILLES,LOT,6959,568408.3945000023,6391105.341699999,1.341566152660996,44.60660060180393,44.60660060180393, 1.3415661526609963,,,,,,,
87575571,Chalandray,,N,CHALANDRAY,VIENNE,8167,470466.25819999725,6622634.332199998,-0.002797909664154,46.66450455548419,46.66450455548419, -0.0027979096641538672,,,,,,,
87783266,Aumont-Aubrac,,O,PEYRE EN AUBRAC,LOZERE,2996,722440.5878999978,6402159.283399999,3.283356515388857,44.71819524766465,44.71819524766465, 3.2833565153888573,,,,,,,
87691394,La Marche,,O,LA MARCHE,NIEVRE,4701,702995.4584999979,6671055.838100001,3.039523193719547,47.13976742721954,47.13976742721954, 3.0395231937195466,,,,,,,
87193839,Bitche-Camp,,N,BITCHE,MOSELLE,3238,1027040.925499998,6892496.880899999,7.476102114611837,49.04890017752387,49.04890017752387, 7.476102114611837,,,,,,,
87696260,Saincaize,,O,SAINCAIZE-MEAUCE,NIEVRE,6351,705437.5503999963,6647996.942200001,3.071469671641923,46.93214630073027,46.93214630073027, 3.071469671641923,,,,,,,
87745620,Perrignier,,O,PERRIGNIER,HAUTE-SAVOIE,5970,963595.8429000005,6583972.369899999,6.425947054459164,46.30417766520806,46.30417766520806, 6.425947054459164,,,,,,,
87732321,Puy-Guillaume,,N,PUY-GUILLAUME,PUY-DE-DOME,6170,736706.8447000012,6539868.280000001,3.473928982927906,45.95753518403893,45.95753518403893, 3.4739289829279056,,,,,,,
87192039,Metz-Ville,,O,METZ,MOSELLE,5484,931943.7348000035,6894581.7315,6.177376700521011,49.109047707663684,49.109047707663684, 6.177376700521011,,,,,,,
87212027,Strasbourg-Ville,,O,STRASBOURG,BAS-RHIN,6900,1048789.6657999977,6841859.7652,7.731594953278417,48.58287025491014,48.58287025491014, 7.731594953278417,,,,,,,
87641415,Commentry,,O,COMMENTRY,ALLIER,3784,679997.7824999988,6577296.6688,2.740155183201145,46.29526841600905,46.29526841600905, 2.740155183201145,,,,,,,
87741504,Virieu-le-Grand-Belley,,O,VIRIEU-LE-GRAND,AIN,7297,905981.1213999987,6531195.006000001,5.654725980428987,45.84924199087159,45.84924199087159, 5.654725980428987,,,,,,,
87118190,Nogent-sur-Seine,,O,NOGENT-SUR-SEINE,AUBE,5808,736492.0222999975,6822091.4142,3.493949146077137,48.49804814623097,48.49804814623097, 3.493949146077137,,,,,,,
87471227,Massérac,,O,MASSERAC,LOIRE-ATLANTIQUE,5409,331513.76789999753,6741944.387600001,-1.913873068532598,47.6746637776041,47.6746637776041, -1.913873068532598,,,,,,,
87723700,Sathonay-Rillieux,,O,SATHONAY-CAMP,RHONE,6768,845832.0820000023,6526508.7886000015,4.878429559171022,45.82260534853966,45.82260534853966, 4.878429559171022,,,,,,,
87783530,Chanac,,O,ESCLANEDES,LOZERE,3603,727485.7609999999,6375063.7315,3.345563721851413,44.4740883799819,44.4740883799819, 3.345563721851413,,,,,,,
87317016,Boulogne-Tintelleries,,O,BOULOGNE-SUR-MER,PAS-DE-CALAIS,3324,601634.0803999975,7070935.4329,1.609335297413551,50.72731902983388,50.72731902983388, 1.6093352974135506,,,,,,,
87592253,Pierre-Buffière,,O,PIERRE-BUFFIERE,HAUTE-VIENNE,5996,571330.2264999971,6512494.186500002,1.346345024380381,45.69989311225357,45.69989311225357, 1.346345024380381,,,,,,,
87444000,Caen,,O,CAEN,CALVADOS,3449,455910.2179000005,6902590.873199999,-0.348219668959411,49.176483611248514,49.176483611248514, -0.3482196689594114,,,,,,,
87681437,Ballancourt,,O,BALLANCOURT-SUR-ESSONNE,ESSONNE,3073,653574.7857000008,6825961.003800001,2.371185007383889,48.53222208980665,48.53222208980665, 2.3711850073838887,,,,,,,
87571851,St-Genouph,,O,SAINT-GENOUPH,INDRE-ET-LOIRE,6467,518691.5957000032,6699490.923999999,0.597070467984662,47.37092513372286,47.37092513372286, 0.5970704679846622,,,,,,,
87276097,Pierrelaye,,O,PIERRELAYE,VAL-D'OISE,5999,638103.7651999965,6880272.5825,2.153765360895035,49.019370518636116,49.019370518636116, 2.153765360895035,,,,,,,
87645507,Neussargues,,O,NEUSSARGUES EN PINATELLE,CANTAL,5767,698358.6884000003,6447333.0689,2.979124325577049,45.12527901420377,45.12527901420377, 2.9791243255770485,,,,,,,
87281477,Arques (Pas-de-Calais),,N,ARQUES,PAS-DE-CALAIS,2940,650659.1851999983,7070382.818799999,2.302450987758433,50.72817744715358,50.72817744715358, 2.302450987758433,,,,,,,
87313817,Longroy-Gamaches,,O,LONGROY,SEINE-MARITIME,5212,596094.682099998,6988007.9881,1.552527458135907,49.982041058675236,49.982041058675236, 1.5525274581359072,,,,,,,
87393108,Meudon,,O,MEUDON,HAUTS-DE-SEINE,5487,644256.3618000001,6857460.4712000005,2.240875380902561,48.81480083229521,48.81480083229521, 2.2408753809025614,,,,,,,
87725465,Massy Europe,,O,MASSY,ESSONNE,10334003,646494.8391000032,6847499.356699999,2.272607085867197,48.725405053687275,48.725405053687275, 2.272607085867197,,,,,,,
87276378,Villers-St-Paul,,O,VILLERS-SAINT-PAUL,OISE,7274,662858.8786000013,6909336.2324,2.489632269247999,49.282575677997265,49.282575677997265, 2.489632269247999,,,,,,,
87172387,Blagny,,N,BLAGNY,ARDENNES,8350,858257.0238000005,6948935.680500001,5.189218780985274,49.61985028140475,49.61985028140475, 5.189218780985274,,,,,,,
87473579,Coat-Guégan,,O,PONT-MELVEZ,COTES-D'ARMOR,3761,236840.92440000176,6838427.341400001,-3.273687077692196,48.48042532938834,48.48042532938834, -3.273687077692196,,,,,,,
87276055,Ermont-Eaubonne,,O,ERMONT,VAL-D'OISE,4067,646656.1350999996,6875900.407200001,2.271236376733842,48.98082473495177,48.98082473495177, 2.2712363767338424,,,,,,,
87682468,Vernou-sur-Seine,,O,VERNOU-LA-CELLE-SUR-SEINE,SEINE-ET-MARNE,7161,688347.6133999974,6809574.3341999985,2.84261135086371,48.386362841837084,48.386362841837084, 2.8426113508637103,,,,,,,
87444539,Argentan,,O,MOULINS-SUR-ORNE,ORNE,2923,476286.57919999957,6854964.0999,-0.043834638492632,48.75597443299157,48.75597443299157, -0.04383463849263168,,,,,,,
87726877,Feurs,,O,FEURS,LOIRE,4148,795682.9886000007,6516798.2271,4.230653566369019,45.74406891460365,45.74406891460365, 4.230653566369019,,,,,,,
87481440,Clisson,,O,CLISSON,LOIRE-ATLANTIQUE,3754,374969.09860000014,6673906.831500001,-1.28640768160279,47.08599734750532,47.08599734750532, -1.28640768160279,,,,,,,
87382366,Le Val-d'Or,,O,SAINT-CLOUD,HAUTS-DE-SEINE,5018,642520.8426999971,6862160.401000001,2.216607395910575,48.85691460436024,48.85691460436024, 2.2166073959105748,,,,,,,
87215459,Sarre-Union,,O,SARRE-UNION,BAS-RHIN,6762,999138.4196999967,6878393.427099999,7.084947036223359,48.93586133744758,48.93586133744758, 7.084947036223359,,,,,,,
